userid,churn,age,rent_or_own,trivia_played,trivia_shared_results,trivia_view_unlocked,trivia_view_results,cards_share,cards_viewed,cards_helpful,cards_not_helpful,cards_clicked,has_used_mobile,has_used_web,used_android,used_ios,more_than_one_mobile_device,payfreq,loan_pending,withdrawn_application,paid_off_loan,did_not_accept_funding,zodiac_sign,un_linked_account,re_linked_account,cash_back_engagement,has_referred
3946,1,24.0,R,0,0,0,0,0,197,0,0,20,1,0,0,1,2,na,0,0,0,0,na,1,1,0.47,0
3949,1,28.0,na,0,0,4,0,0,5,0,0,1,1,1,0,1,0,Weekly,0,0,0,0,Taurus,0,0,0.03,0
3950,1,40.0,R,0,0,0,0,1,190,0,0,32,1,1,0,1,0,Bi-Weekly,0,0,0,0,Leo,0,0,0.0,0
3952,1,30.0,R,0,0,68,0,0,158,0,0,5,1,0,0,1,0,Weekly,0,0,0,0,Virgo,0,0,1.27,1
3955,1,21.0,R,0,0,0,0,0,89,0,0,7,1,0,0,1,0,Bi-Weekly,0,0,0,0,Scorpio,0,0,1.0,0
3974,1,47.0,na,0,0,0,0,0,126,0,0,8,1,1,0,1,3,Weekly,0,0,0,0,na,0,0,1.73,0
3975,1,21.0,R,0,0,0,0,0,207,0,0,3,1,1,0,1,2,Bi-Weekly,0,0,0,0,Virgo,0,0,2.07,1
3980,1,26.0,na,0,0,98,0,0,165,0,0,38,1,1,0,1,0,Bi-Weekly,0,0,0,0,Leo,1,0,1.1,0
3983,1,33.0,O,0,0,0,0,0,227,0,0,9,1,1,0,1,0,Bi-Weekly,0,0,0,0,Virgo,0,0,2.13,0
3995,1,37.0,na,0,0,17,0,0,146,0,0,6,1,1,0,1,0,Bi-Weekly,0,0,0,0,Libra,0,0,1.27,0
3998,1,34.0,na,0,0,0,0,0,64,0,0,2,1,1,0,1,2,Semi-Monthly,0,0,0,0,Scorpio,0,0,0.93,0
3999,1,37.0,R,0,0,0,0,0,15,0,0,1,1,0,1,0,0,Bi-Weekly,0,0,0,0,Taurus,0,0,0.27,0
4009,1,23.0,na,2,0,1,2,0,56,0,0,6,1,0,1,0,0,Bi-Weekly,0,0,0,0,Pisces,0,0,0.87,0
4016,1,44.0,R,0,0,17,0,0,44,0,0,2,1,1,1,0,2,Bi-Weekly,0,0,0,0,Capricorn,0,0,0.16999999999999998,1
4018,1,24.0,na,0,0,0,0,0,42,0,0,1,1,1,0,1,0,Bi-Weekly,0,0,1,0,Gemini,0,0,0.94,0
4021,1,50.0,R,0,0,44,0,0,98,0,0,19,1,1,1,0,0,na,0,0,0,0,Cancer,0,0,0.33,0
4022,1,27.0,na,0,0,15,0,0,34,0,0,1,1,0,1,1,2,na,0,0,0,0,Taurus,1,0,0.3,1
4028,1,30.0,R,1,0,19,1,0,15,0,0,10,1,1,0,1,0,na,0,0,0,0,Virgo,0,0,1.14,1
4035,1,34.0,na,0,0,7,0,0,46,0,0,1,1,0,0,1,0,Bi-Weekly,0,0,0,0,Leo,0,0,0.67,0
4037,1,38.0,R,0,0,0,0,1,163,0,0,9,1,1,1,1,3,Bi-Weekly,0,0,0,0,Pisces,1,0,1.87,0
4041,1,27.0,R,0,0,0,0,1,102,0,0,13,1,1,1,0,3,Weekly,0,0,0,0,na,0,0,1.77,1
4045,1,23.0,na,0,0,3,0,0,6,0,0,0,1,1,1,0,0,na,0,0,0,0,Libra,1,0,0.03,0
4047,1,22.0,R,3,0,16,3,0,42,0,0,1,1,0,0,1,0,Bi-Weekly,0,0,0,0,Aries,0,0,0.8,1
4048,1,29.0,na,0,0,53,0,0,120,0,0,8,1,1,0,1,0,Bi-Weekly,0,0,0,0,Aries,0,0,0.9,1
4050,1,30.0,R,21,0,57,21,0,143,0,0,26,1,1,0,1,2,Bi-Weekly,0,1,0,0,Virgo,0,0,1.2,1
4060,1,28.0,na,4,0,32,4,0,40,0,0,1,1,0,0,1,0,Weekly,0,0,0,0,Taurus,1,0,0.6,0
4061,1,22.0,na,0,0,3,0,0,11,0,0,0,1,1,1,0,0,Weekly,0,0,0,0,Cancer,1,0,0.0,0
4067,1,40.0,na,0,0,2,0,0,101,0,0,15,1,1,0,1,0,Weekly,0,0,0,0,Virgo,0,0,0.93,0
4068,1,36.0,R,0,0,0,0,0,144,0,0,4,1,1,0,1,0,na,0,0,0,0,Pisces,0,0,1.7,0
4070,1,36.0,na,0,0,9,0,0,25,0,0,1,1,1,0,1,0,na,0,0,0,0,Gemini,0,0,0.2,0
4080,1,38.0,na,0,0,12,0,2,216,3,0,32,1,1,0,1,2,Bi-Weekly,0,0,0,0,Gemini,1,0,1.2,1
4081,1,24.0,R,0,0,0,0,1,92,0,0,15,1,0,0,1,0,Bi-Weekly,0,0,0,0,Sagittarius,0,0,0.8,0
4085,1,34.0,R,0,0,11,0,0,24,0,0,2,1,1,1,0,0,na,0,0,0,0,Cancer,0,0,0.5,0
4106,1,44.0,R,0,0,76,0,0,251,0,0,32,1,1,0,1,3,na,0,0,0,0,Aries,0,0,1.6,1
4113,1,29.0,O,4,0,95,4,0,209,0,0,18,1,1,0,1,0,Bi-Weekly,0,0,0,0,Libra,0,0,1.87,1
4114,1,26.0,na,0,0,37,0,0,66,0,0,9,1,0,1,0,0,Bi-Weekly,0,0,0,0,na,0,0,0.63,1
4116,1,26.0,na,0,0,2,0,0,1,0,0,0,1,1,0,1,0,Bi-Weekly,0,0,0,1,Cancer,1,0,0.67,0
4121,1,31.0,R,1,0,0,1,0,31,0,0,0,1,1,1,0,0,Bi-Weekly,0,0,0,0,Aries,0,0,0.5700000000000001,1
4124,1,40.0,R,0,0,0,0,0,88,0,0,17,1,1,0,1,3,Weekly,0,0,0,0,Libra,1,0,1.17,0
4131,1,20.0,R,2,0,42,2,0,43,0,0,11,1,1,1,0,0,Bi-Weekly,0,0,0,0,Virgo,0,0,1.86,0
4133,1,34.0,R,0,0,0,0,0,24,0,0,2,1,1,1,0,0,Bi-Weekly,0,0,0,0,Cancer,0,0,0.06999999999999999,1
4134,1,27.0,na,2,0,0,2,0,74,0,0,3,1,0,1,0,0,Weekly,0,0,0,0,na,0,0,0.93,0
4136,1,31.0,na,0,0,66,0,0,101,0,0,15,1,1,1,0,0,Monthly,0,0,0,0,Leo,0,0,0.97,1
4142,1,23.0,R,0,0,0,0,1,126,0,0,7,1,1,1,0,0,Bi-Weekly,0,0,0,0,Virgo,0,0,1.93,0
4149,1,39.0,O,0,0,0,0,0,169,0,0,6,1,1,0,1,0,Monthly,0,0,0,0,na,0,0,1.97,0
4150,1,29.0,R,0,0,0,0,1,200,0,0,13,1,0,0,1,2,Bi-Weekly,0,0,0,0,Sagittarius,0,0,2.1,0
4153,1,25.0,O,17,1,68,17,0,183,0,0,3,1,0,0,1,0,Weekly,0,0,0,0,Sagittarius,0,0,0.97,1
4165,1,26.0,na,0,0,0,0,0,101,0,0,8,1,1,0,1,2,Bi-Weekly,0,0,0,0,Gemini,0,0,1.53,0
4178,1,23.0,na,0,0,0,0,0,20,0,0,1,1,0,0,1,0,Bi-Weekly,0,0,0,0,Virgo,0,0,0.63,0
4181,1,23.0,na,0,0,0,0,0,140,0,0,12,1,1,0,1,0,Bi-Weekly,0,0,0,0,Scorpio,0,0,2.07,0
4183,1,46.0,R,4,1,82,4,0,184,0,0,17,1,0,1,0,0,Bi-Weekly,0,0,0,0,Aries,0,0,0.5,0
4190,1,31.0,R,1,0,137,1,0,178,0,0,52,1,1,1,0,0,Monthly,0,0,0,0,Leo,0,0,0.5700000000000001,1
4194,1,32.0,R,5,1,19,5,0,29,0,0,16,1,1,1,1,2,na,0,0,0,0,Virgo,0,0,0.2,1
4195,1,39.0,O,0,0,0,0,5,155,1,0,12,1,1,1,0,0,na,0,0,0,0,Aries,1,0,1.67,0
4196,1,37.0,na,0,0,32,0,0,78,0,0,2,1,1,0,1,0,Weekly,0,0,0,0,Libra,1,0,0.1,0
4198,1,35.0,na,0,0,0,0,0,78,0,0,6,1,1,1,0,3,Weekly,0,0,0,0,Pisces,0,0,1.17,0
4200,1,26.0,na,10,0,80,10,0,269,0,0,5,1,0,1,0,0,Bi-Weekly,0,0,0,0,na,0,0,0.6,1
4209,1,35.0,R,2,2,57,2,0,99,0,0,12,1,1,1,0,0,na,0,0,0,0,Aquarius,0,0,0.77,1
4214,1,21.0,na,0,0,4,0,0,8,0,0,0,1,0,0,1,0,Weekly,0,0,0,0,Leo,0,0,0.03,0
4218,1,28.0,R,0,0,0,0,0,173,0,0,12,1,1,0,1,0,Weekly,0,0,0,0,Virgo,0,1,2.03,0
4219,1,25.0,na,0,0,0,0,0,74,0,0,3,1,0,0,1,0,Bi-Weekly,0,0,0,0,Virgo,0,0,1.47,0
4225,1,38.0,na,0,0,1,0,0,35,0,0,3,1,0,1,1,3,Weekly,0,0,0,0,Scorpio,1,0,0.4,1
4228,1,40.0,R,0,0,5,0,0,63,0,0,3,1,0,0,1,0,Bi-Weekly,0,0,0,0,na,0,0,1.0,0
4235,1,26.0,R,3,3,39,3,0,66,0,0,7,1,0,1,1,2,Weekly,0,0,0,0,Gemini,1,0,1.03,1
4238,1,31.0,R,0,0,0,0,1,181,1,0,16,1,1,1,0,0,Bi-Weekly,0,0,0,0,Capricorn,0,0,1.63,1
4239,1,41.0,O,0,0,0,0,0,226,0,0,21,1,1,0,1,0,Bi-Weekly,0,0,1,0,Libra,1,0,1.97,0
4244,1,33.0,R,0,0,0,0,1,55,0,0,3,1,1,1,0,0,Bi-Weekly,0,0,0,0,na,0,0,1.23,0
4249,1,23.0,na,1,0,34,1,0,47,0,0,4,1,1,1,0,0,Bi-Weekly,0,0,0,0,Pisces,0,0,1.08,1
4253,1,39.0,R,48,1,73,47,0,239,0,0,36,1,1,0,1,0,Bi-Weekly,0,0,0,0,Aries,0,0,1.13,0
4257,1,24.0,R,0,0,0,0,0,67,0,0,0,1,1,0,1,0,Bi-Weekly,0,0,0,0,Aries,0,0,0.93,0
4276,1,39.0,R,0,0,0,0,0,133,0,0,9,1,1,1,0,0,Semi-Monthly,0,0,0,0,Scorpio,0,0,1.5,0
4277,1,20.0,na,0,0,0,0,0,33,0,0,3,1,0,0,1,0,Monthly,0,0,0,0,Aquarius,0,0,0.77,0
4282,1,24.0,na,0,0,1,0,0,15,0,0,0,1,1,0,1,0,Weekly,0,0,0,0,Scorpio,1,0,0.16999999999999998,1
4284,1,41.0,R,0,0,0,0,0,213,0,0,10,1,1,0,1,0,Bi-Weekly,0,0,0,0,Aquarius,0,0,1.1,1
4286,1,44.0,R,0,0,0,0,0,160,0,0,9,1,1,1,0,2,Bi-Weekly,0,0,0,0,Sagittarius,1,0,1.7,0
4290,1,24.0,R,0,0,0,0,0,196,0,0,13,1,1,0,1,0,Monthly,0,0,0,0,Pisces,0,0,1.83,0
4293,1,23.0,na,0,0,0,0,0,49,0,0,11,1,0,0,1,0,Weekly,0,0,0,0,Gemini,0,0,0.43,0
4295,1,32.0,R,20,1,24,19,0,94,0,0,35,1,1,1,0,2,na,0,0,0,0,Cancer,0,0,0.8,1
4301,1,29.0,na,0,0,1,0,1,69,0,0,9,1,0,0,1,2,Bi-Weekly,0,0,0,0,Gemini,0,0,0.97,1
4302,1,27.0,R,0,0,0,0,0,263,0,0,13,1,0,0,1,0,Bi-Weekly,0,0,0,0,Virgo,1,0,2.23,0
4306,1,37.0,na,0,0,0,0,1,127,0,0,17,1,0,1,0,0,Weekly,0,0,0,0,Virgo,0,0,1.87,0
4308,1,49.0,R,37,12,24,37,0,173,0,0,56,1,1,1,0,0,Bi-Weekly,0,0,0,0,na,0,0,0.5700000000000001,1
4310,1,23.0,R,0,0,32,0,0,70,0,0,13,1,1,0,1,0,Semi-Monthly,0,0,0,0,Scorpio,0,0,0.63,1
4317,1,28.0,R,1,0,2,1,1,81,0,0,9,1,0,1,0,0,Bi-Weekly,0,0,0,0,Libra,0,0,1.33,0
4323,1,25.0,na,0,0,9,0,0,7,0,0,0,1,1,1,0,0,Bi-Weekly,0,0,0,0,Sagittarius,0,0,0.33,0
4325,1,32.0,na,4,1,44,4,0,94,0,0,4,1,1,1,0,0,Weekly,0,0,0,0,Gemini,0,0,0.43,1
4334,1,28.0,R,2,0,67,2,0,161,0,0,11,1,0,1,0,0,Bi-Weekly,0,0,0,0,Cancer,0,0,1.4,0
4338,1,19.0,R,0,0,0,0,0,16,0,0,1,1,1,0,1,0,Bi-Weekly,0,0,1,0,Cancer,0,0,0.87,0
4341,1,38.0,R,0,0,73,0,0,253,0,0,10,1,1,0,1,0,Weekly,0,0,0,0,Scorpio,0,0,1.93,0
4342,1,24.0,na,0,0,1,0,0,45,0,0,7,1,1,0,1,2,Bi-Weekly,0,0,0,0,Virgo,0,0,0.73,0
4345,1,32.0,R,0,0,0,0,0,172,0,0,9,1,1,1,0,0,Monthly,0,0,1,0,Aries,1,0,1.7,0
4346,1,22.0,na,0,0,1,0,0,5,0,0,0,1,0,0,1,0,Weekly,0,1,0,0,Cancer,0,0,0.03,1
4349,1,25.0,R,52,2,60,51,0,235,0,0,18,1,1,1,0,3,Weekly,0,0,0,0,Scorpio,0,0,1.5699999999999998,1
4352,1,23.0,R,16,0,0,16,0,148,0,0,6,1,0,0,1,2,Semi-Monthly,0,0,0,0,Scorpio,0,0,1.63,0
4356,1,36.0,R,0,0,0,0,1,201,4,0,22,1,1,1,1,2,Bi-Weekly,0,0,0,0,na,1,0,2.13,0
4358,1,27.0,R,0,0,15,0,0,80,0,0,7,1,0,0,1,0,Weekly,0,0,0,0,Leo,0,0,0.3,0
4367,1,27.0,R,0,0,25,0,0,42,0,0,2,1,1,0,1,0,Bi-Weekly,0,0,0,0,Virgo,1,0,0.43,1
4370,1,26.0,R,0,0,53,0,0,245,0,0,4,1,1,0,1,2,Weekly,0,0,0,0,Cancer,1,0,1.53,1
4373,1,33.0,O,0,0,0,0,0,158,0,0,1,1,1,0,1,0,Bi-Weekly,0,0,0,0,Gemini,0,0,1.37,0
4377,1,44.0,R,15,4,103,15,0,207,0,0,49,1,1,0,1,0,Semi-Monthly,0,0,0,0,Libra,0,0,1.6,1
4380,1,30.0,na,0,0,0,0,0,53,0,0,4,1,0,1,0,0,Bi-Weekly,0,0,0,0,Aquarius,0,0,0.9,0
4382,1,42.0,na,0,0,0,0,2,39,0,0,3,1,1,0,1,0,Bi-Weekly,0,0,0,0,Taurus,0,0,1.37,0
4385,1,27.0,R,1,0,77,1,0,113,0,0,2,1,1,1,0,0,Monthly,0,0,0,0,Sagittarius,0,0,1.23,0
4388,1,27.0,R,0,0,0,0,0,170,0,0,6,1,1,0,1,0,Semi-Monthly,0,0,0,0,Cancer,0,0,1.87,0
4396,1,35.0,na,0,0,37,0,0,210,0,0,8,1,1,1,0,2,Monthly,0,0,0,0,Cancer,0,0,1.83,1
4397,1,28.0,R,0,0,64,0,0,257,0,0,6,1,1,1,1,2,Bi-Weekly,0,0,0,0,Gemini,0,0,1.8,1
4408,1,38.0,na,0,0,0,0,0,58,0,0,5,1,0,0,1,2,Weekly,0,0,1,0,Leo,0,0,1.4,0
4412,1,48.0,R,0,0,0,0,0,114,0,0,4,1,1,1,0,0,Semi-Monthly,0,0,0,0,Pisces,0,0,1.7,0
4414,1,32.0,R,0,0,0,0,2,148,1,0,13,1,1,0,1,2,Weekly,0,0,0,0,Scorpio,0,0,1.63,1
4420,1,31.0,R,1,0,267,1,0,250,0,0,45,1,1,1,0,0,Monthly,0,0,0,0,Scorpio,0,1,1.93,1
4431,1,22.0,na,0,0,3,0,2,129,0,0,11,1,0,0,1,0,Bi-Weekly,0,0,0,0,Libra,1,0,1.77,0
4434,1,30.0,na,1,1,51,1,0,195,0,0,10,1,1,0,1,0,Bi-Weekly,0,0,0,0,Gemini,0,1,1.73,1
4443,1,22.0,R,2,0,0,2,1,176,1,0,37,1,1,0,1,0,Bi-Weekly,0,0,0,0,Libra,0,0,1.7,1
4447,1,39.0,na,11,2,113,11,0,186,0,0,47,1,1,1,0,0,Monthly,0,0,0,0,Pisces,1,0,1.8,1
4450,1,26.0,R,0,0,0,0,0,196,1,0,5,1,1,0,1,2,Bi-Weekly,0,0,0,0,Gemini,0,0,2.03,0
4452,1,28.0,R,0,0,0,0,0,127,0,0,0,1,1,1,0,0,Weekly,0,0,0,0,na,0,0,1.93,0
4454,1,47.0,na,0,0,0,0,0,2,0,0,0,1,1,1,0,0,Bi-Weekly,0,0,0,0,Leo,0,0,0.0,0
4458,1,24.0,R,0,0,0,0,0,74,0,0,8,1,1,0,1,2,Weekly,0,0,0,0,Aries,1,0,0.97,1
4459,1,23.0,R,0,0,0,0,0,171,0,0,5,1,1,1,0,0,Weekly,0,0,0,0,Gemini,1,0,1.5,1
4462,1,22.0,R,0,0,100,0,0,175,0,0,6,1,1,0,1,0,na,0,0,0,0,Aquarius,0,0,1.7,1
4470,1,24.0,na,0,0,0,0,0,28,0,0,1,1,1,0,0,0,Monthly,0,0,0,0,Virgo,0,0,0.23,0
4473,1,40.0,na,0,0,0,0,0,192,0,0,10,1,1,1,0,0,na,0,0,0,0,Libra,0,0,1.4,0
4475,1,32.0,R,21,3,65,21,0,104,0,0,20,1,1,0,1,0,Monthly,0,0,0,0,Taurus,0,0,1.08,1
4482,1,47.0,R,9,0,96,9,0,196,0,0,7,1,0,1,0,0,Bi-Weekly,0,0,0,0,Aquarius,0,0,1.5699999999999998,1
4487,1,32.0,na,0,0,35,0,0,103,0,0,4,1,1,1,0,0,Bi-Weekly,0,0,0,0,Aquarius,0,0,0.7,1
4489,1,24.0,na,0,0,0,0,0,33,0,0,1,1,0,0,1,0,Weekly,0,0,0,0,Taurus,0,1,0.5,0
4490,1,45.0,na,0,0,42,0,0,123,0,0,2,1,1,1,0,0,na,0,0,0,0,Capricorn,0,0,0.7,0
4491,1,32.0,R,0,0,0,0,0,53,0,0,10,1,1,0,1,0,Bi-Weekly,0,0,0,0,Gemini,0,0,0.73,0
4497,1,36.0,na,0,0,0,0,1,164,0,0,2,1,1,0,1,0,Monthly,0,0,0,0,Capricorn,0,0,1.87,0
4507,1,23.0,na,0,0,0,0,0,6,0,0,0,1,0,0,1,0,na,0,0,0,0,Gemini,0,0,0.06999999999999999,1
4509,1,30.0,na,43,0,25,23,0,261,0,0,8,1,1,1,0,2,na,0,0,0,0,na,0,0,2.23,1
4512,1,35.0,na,0,0,9,0,0,83,0,0,8,1,0,1,0,2,Bi-Weekly,0,0,0,0,Pisces,0,0,0.6,1
4515,1,28.0,na,17,2,15,17,0,83,0,0,1,1,1,0,1,2,Bi-Weekly,0,0,0,0,na,0,0,0.63,0
4518,1,41.0,na,0,0,0,0,0,136,0,0,3,1,1,0,1,0,Bi-Weekly,0,0,0,0,Cancer,0,1,1.5699999999999998,0
4519,1,35.0,R,1,0,3,1,0,113,0,0,15,1,1,1,0,0,Bi-Weekly,0,0,0,0,Pisces,0,0,0.97,0
4520,1,21.0,na,0,0,12,0,0,20,0,0,1,1,1,0,1,0,Bi-Weekly,0,0,0,0,Cancer,0,0,0.19,0
4525,1,26.0,na,0,0,0,0,0,10,0,0,0,1,1,0,1,0,Weekly,0,0,0,0,Gemini,1,0,0.0,0
4533,1,19.0,na,0,0,2,0,0,8,0,0,1,1,0,0,1,0,Weekly,0,0,0,0,Leo,0,0,0.06999999999999999,1
4545,1,32.0,R,0,0,0,0,1,267,0,1,30,1,1,0,1,0,Weekly,0,0,0,0,Libra,0,0,2.17,0
4546,1,40.0,R,1,0,65,0,0,265,0,0,12,1,1,0,1,0,na,0,0,0,0,Sagittarius,1,0,1.2,1
4549,1,36.0,na,0,0,0,0,0,217,0,0,8,1,1,1,1,3,Weekly,0,0,0,0,Leo,0,0,2.2,0
4554,1,19.0,R,6,0,27,6,0,56,0,0,14,1,0,0,1,0,Bi-Weekly,0,0,0,0,Taurus,0,0,0.73,1
4557,1,39.0,R,0,0,0,0,1,265,1,0,36,1,1,0,1,2,Weekly,0,0,0,0,Scorpio,0,0,2.23,0
4559,1,25.0,R,14,0,49,14,0,95,0,0,5,1,1,0,1,0,na,0,0,0,0,Cancer,1,0,0.9,0
4562,1,26.0,na,1,0,8,1,0,71,0,0,4,1,0,0,1,0,na,0,0,0,0,Virgo,0,0,0.3,1
4563,1,63.0,na,0,0,18,0,0,82,0,0,18,1,1,0,1,0,Semi-Monthly,0,0,0,0,Cancer,0,0,0.53,0
4574,1,27.0,na,0,0,0,0,5,246,2,1,58,1,1,0,1,0,Weekly,0,0,0,0,Pisces,0,0,1.87,0
4579,1,36.0,R,0,0,0,0,1,97,2,0,5,1,1,0,1,0,Bi-Weekly,0,0,0,0,Aries,0,0,1.5699999999999998,1
4583,1,49.0,O,0,0,0,0,0,167,0,0,7,1,1,0,1,0,Bi-Weekly,0,0,0,0,Pisces,0,0,1.97,0
4586,1,28.0,na,0,0,66,0,0,135,0,0,1,1,1,0,1,2,na,0,1,0,0,na,0,0,1.1,1
4590,1,47.0,na,0,0,0,0,0,126,0,0,9,1,1,1,0,2,Bi-Weekly,0,0,0,0,Capricorn,0,0,1.63,0
4600,1,44.0,O,11,0,0,11,0,138,0,0,8,1,1,1,0,0,Bi-Weekly,0,0,0,0,Virgo,1,0,0.8,1
4606,1,29.0,na,0,0,0,0,0,12,0,0,0,1,0,0,1,0,Bi-Weekly,0,0,0,0,na,0,0,0.06999999999999999,0
4608,1,52.0,O,0,0,0,0,0,163,0,0,12,1,0,0,1,0,Bi-Weekly,0,0,0,0,Capricorn,0,0,2.3,0
4611,1,26.0,R,0,0,84,0,0,169,0,0,7,1,1,0,1,0,Bi-Weekly,0,0,0,0,Pisces,0,0,1.17,0
4612,1,40.0,na,0,0,0,0,1,204,0,0,36,1,1,0,1,3,Bi-Weekly,0,0,0,0,Cancer,0,0,2.2,0
4626,1,33.0,R,0,0,0,0,0,164,0,0,11,1,1,1,0,0,na,0,0,0,0,Gemini,0,0,1.5699999999999998,0
4627,1,28.0,R,0,0,0,0,0,128,1,0,7,1,1,1,0,0,Monthly,0,0,0,0,Taurus,0,0,1.47,0
4630,1,36.0,R,44,2,48,42,0,201,0,0,31,1,1,1,0,0,Weekly,0,0,0,0,Cancer,1,0,1.4,1
4631,1,24.0,R,0,0,0,0,0,128,0,0,3,1,1,0,1,2,Weekly,0,0,0,0,Libra,1,0,1.33,0
4646,1,30.0,R,0,0,0,0,0,255,5,0,67,1,1,0,1,0,na,0,0,0,0,na,0,0,2.3,1
4653,1,28.0,na,0,0,0,0,0,36,0,0,2,1,0,0,1,0,Weekly,0,0,0,0,na,0,0,0.37,1
4655,1,19.0,R,0,0,0,0,1,229,1,0,7,1,0,0,1,0,Bi-Weekly,0,0,0,0,Scorpio,0,0,2.23,1
4656,1,37.0,R,11,2,55,11,0,114,0,0,27,1,0,1,0,2,Bi-Weekly,0,0,0,0,Leo,1,0,0.5700000000000001,0
4659,1,24.0,na,0,0,0,0,0,79,0,0,2,1,1,0,1,0,Bi-Weekly,0,0,0,0,na,0,0,1.3,0
4665,1,46.0,na,0,0,0,0,0,0,0,0,0,1,0,0,1,0,Monthly,0,0,0,0,Pisces,0,0,0.03,0
4666,1,38.0,na,0,0,0,0,0,178,0,0,37,1,1,1,0,0,Monthly,0,0,0,0,Gemini,0,0,1.9,0
4669,1,36.0,na,0,0,0,0,0,223,0,0,9,1,1,0,1,2,Bi-Weekly,0,0,0,0,Virgo,0,0,2.13,0
4673,1,29.0,na,0,0,0,0,1,81,0,0,5,1,1,1,0,0,Bi-Weekly,0,0,0,0,Leo,1,1,1.13,0
4677,1,21.0,R,4,3,45,4,0,73,0,0,10,1,1,0,1,0,Bi-Weekly,0,0,0,0,Cancer,0,0,0.6,1
4679,1,32.0,na,1,0,55,1,0,85,0,0,4,1,1,1,0,0,Bi-Weekly,0,1,0,0,Taurus,1,0,0.83,1
4680,1,55.0,R,1,1,3,1,0,9,0,0,3,1,1,0,1,0,Bi-Weekly,0,0,0,0,Aquarius,0,0,2.0,0
4687,1,23.0,na,0,0,0,0,0,84,0,0,7,1,0,1,0,0,Weekly,0,0,0,0,Virgo,0,0,1.33,0
4689,1,31.0,R,0,0,0,0,0,282,0,1,18,1,0,1,0,0,Monthly,0,0,0,0,Scorpio,0,0,2.2,1
4691,1,44.0,R,0,0,1,0,0,0,0,0,0,1,1,1,0,0,Bi-Weekly,0,0,0,0,Pisces,1,0,0.0,0
4695,1,35.0,R,0,0,0,0,1,174,0,0,8,1,1,1,0,0,Bi-Weekly,0,0,0,0,Gemini,0,0,1.87,0
4699,1,38.0,na,0,0,21,0,0,48,0,0,1,1,1,1,0,0,Bi-Weekly,0,0,0,0,Taurus,1,0,0.63,1
4700,1,37.0,na,0,0,2,0,0,9,0,0,3,1,0,1,0,2,Weekly,0,0,0,0,Virgo,0,0,0.06999999999999999,0
4706,1,30.0,R,0,0,0,0,0,156,0,0,7,1,1,0,1,0,na,0,0,0,0,na,0,0,1.93,0
4713,1,25.0,na,1,0,8,1,0,79,0,0,2,1,1,1,0,0,Monthly,0,0,1,0,Aries,1,0,1.04,0
4715,1,34.0,R,0,0,0,0,1,203,2,2,20,1,0,1,1,2,Weekly,0,0,0,0,Aquarius,0,0,2.2,0
4718,1,24.0,R,0,0,0,0,1,302,0,0,23,1,0,1,0,0,Bi-Weekly,0,0,0,0,Aries,0,0,2.23,1
4721,1,25.0,na,3,0,0,3,0,45,0,0,7,1,1,0,1,0,na,0,0,0,0,Sagittarius,0,0,0.83,0
4723,1,34.0,R,0,0,0,0,0,157,4,0,15,1,0,0,1,0,Weekly,0,0,0,0,Aquarius,0,0,1.5,0
4725,1,28.0,na,0,0,9,0,0,19,0,0,0,1,0,1,0,0,Bi-Weekly,0,0,0,0,Aquarius,0,0,0.63,0
4736,1,26.0,O,8,2,45,8,0,83,0,0,8,1,0,0,1,2,Bi-Weekly,0,0,0,0,Leo,0,0,0.83,0
4737,1,27.0,O,43,2,85,43,0,209,0,0,32,1,1,0,1,0,Bi-Weekly,0,0,0,0,Virgo,0,1,1.4300000000000002,1
4739,1,28.0,R,0,0,9,0,0,211,0,0,32,1,1,1,0,2,Weekly,0,0,0,0,Scorpio,0,0,1.1,1
4740,1,35.0,O,0,0,39,0,0,44,0,0,2,1,0,0,1,0,Semi-Monthly,0,0,0,0,Sagittarius,0,0,0.5700000000000001,1
4742,1,27.0,na,0,0,0,0,0,35,0,0,2,1,0,1,0,3,Bi-Weekly,0,0,0,0,na,0,0,0.47,0
4744,1,43.0,R,0,0,0,0,0,267,1,0,36,1,1,0,1,0,Monthly,0,0,0,0,Gemini,0,0,2.07,0
4745,1,37.0,na,0,0,0,0,0,230,0,0,5,1,1,0,1,0,na,0,0,0,0,Pisces,0,0,2.9,0
4746,1,32.0,na,0,0,0,0,0,26,0,0,5,1,0,0,1,0,Bi-Weekly,0,0,0,0,Libra,0,0,0.3,0
4747,1,27.0,na,0,0,60,0,0,117,0,0,6,1,0,1,0,0,Weekly,0,0,0,0,Scorpio,0,0,1.03,0
4750,1,32.0,na,1,1,27,1,0,56,0,0,13,1,0,1,0,0,na,0,0,0,0,Cancer,0,0,0.5700000000000001,1
4761,1,37.0,R,0,0,0,0,0,144,0,0,4,1,1,1,0,0,Bi-Weekly,0,0,1,0,Gemini,0,0,1.4300000000000002,0
4762,1,30.0,na,0,0,0,0,0,140,1,0,26,1,0,1,0,2,Monthly,0,0,0,0,Virgo,0,0,1.5,1
4765,1,36.0,R,0,0,0,0,0,232,0,0,15,1,1,0,1,0,Weekly,0,0,0,0,Cancer,0,0,2.17,0
4766,1,38.0,na,0,0,2,0,0,0,0,0,0,1,1,1,0,2,Monthly,0,0,1,0,Taurus,0,0,0.06999999999999999,0
4769,1,26.0,na,0,0,27,0,0,63,0,0,0,1,0,0,1,0,Weekly,0,0,0,0,Scorpio,0,0,0.67,0
