Id,longitude,latitude,median_age,total_rooms,total_bedrooms,population,households,median_income,median_house_value
13848,-122.29,37.56,12,6474,1467,2516,1390,50353,305800
19204,-120.1,39.19,17,1480,241,202,80,39375,213200
15387,-121.92,37.33,52,2009,338,841,338,55259,295800
3696,-117.87,33.77,52,2512,356,978,365,80784,320300
11627,-118.22,33.98,18,1781,765,1913,702,12059,255000
3194,-118.57,34.2,33,1759,311,943,315,52230,209200
14674,-118.36,33.9,39,1166,222,640,206,35313,230400
12283,-121.92,37.68,23,1655,223,706,219,72211,291900
20097,-118.47,33.99,52,2167,622,1095,570,28514,358700
12779,-122.25,37.82,52,1424,289,550,253,50917,262500
17235,-118.5,34.2,34,1617,344,938,305,39150,217700
6080,-119.21,34.26,10,3150,781,1582,653,42448,157300
10030,-119.59,36.72,18,1284,193,621,190,45375,130600
4045,-118.32,34.26,24,5106,1010,2310,957,44375,191500
19738,-122.21,37.48,39,1535,340,1204,370,28482,247200
19895,-122.15,37.41,15,2577,360,979,364,104760,500001
10456,-117.64,34.12,18,3605,534,1682,480,58407,202900
18933,-117.65,33.49,16,2223,454,628,382,43602,248800
14270,-118.12,34.16,30,1762,416,940,398,28631,188600
7528,-118.36,33.82,26,5166,1313,2738,1239,33565,360800
13093,-118.45,34.0,39,1909,359,867,345,47000,334700
2394,-118.25,34.0,36,1176,309,1267,292,16382,105000
4290,-117.09,32.64,38,2095,536,1240,550,27218,145900
2082,-117.65,34.12,17,3006,427,1291,406,62083,242700
15435,-122.91,39.07,21,2202,484,1000,381,24423,102300
18994,-117.23,32.87,11,3123,740,1223,634,54170,196800
13481,-120.47,35.74,9,4267,785,2065,691,37303,162700
3614,-117.93,34.04,23,6361,1168,4580,1109,49342,181000
14632,-122.4,37.78,32,352,132,313,105,25742,350000
8316,-122.1,37.89,21,3282,653,1398,601,52079,310300
17360,-121.55,39.06,25,1332,247,726,226,22500,63400
6911,-117.12,32.93,7,1427,243,927,239,53625,218900
15007,-119.02,35.34,35,1650,390,1145,343,15357,56500
5174,-117.03,32.73,32,1750,333,997,335,34784,154400
1077,-124.1,40.5,30,1927,393,996,374,22357,72300
1095,-118.21,34.1,47,5077,1271,3348,1106,30377,186800
11518,-119.28,36.32,29,2274,514,1234,521,19138,66900
10829,-122.7,38.35,14,1555,369,493,335,16033,67500
11866,-122.34,40.57,26,2187,472,1339,463,20395,67900
12178,-118.25,33.91,36,1950,365,1125,374,31111,119300
5636,-122.26,38.13,28,3072,790,1375,705,16368,91200
178,-117.06,32.58,13,3435,708,1761,699,34792,107600
6809,-118.32,33.79,35,2924,658,1675,602,38287,279900
15134,-118.08,33.91,18,1573,396,1200,365,28950,146900
12669,-118.14,34.15,41,1256,407,855,383,19923,500001
8254,-122.08,37.34,23,2597,335,922,338,105142,500001
4581,-117.68,33.63,13,5830,921,2897,891,62403,257400
15523,-117.85,33.84,17,2830,502,1370,459,51785,247300
8020,-122.47,37.74,52,1538,305,819,319,40846,333600
2630,-122.35,37.58,52,2495,458,1081,471,40855,410800
18179,-118.02,33.89,36,1375,242,670,221,50839,198200
11506,-121.8,38.69,8,3544,691,2118,678,37477,122200
15744,-122.1,37.96,20,3796,650,1679,611,43571,228200
8056,-121.64,36.8,18,5915,1000,2975,975,45812,255200
16988,-118.45,34.44,16,13406,2574,7030,2440,46861,187900
7350,-120.61,35.1,14,2919,691,1896,577,24003,142100
11999,-118.29,33.96,39,1340,409,1463,367,15294,111400
15654,-122.49,37.79,52,3146,478,1143,455,61407,500001
6785,-121.82,37.34,23,7609,1446,6034,1414,48423,195300
17862,-121.83,37.25,17,2332,637,1636,623,31932,123400
10426,-117.48,34.09,32,1650,328,1124,290,31838,98600
6037,-121.47,38.56,52,889,162,273,145,31250,85600
12887,-117.28,33.18,14,676,118,384,126,62096,178100
2402,-118.43,34.23,37,1737,369,1061,356,39615,173700
6199,-121.28,38.7,14,5827,1246,2578,1038,30212,112900
13672,-122.26,37.84,42,2555,665,1206,595,20804,226700
9399,-117.97,33.71,25,3273,478,1645,497,58195,286100
11016,-121.62,39.15,23,1984,528,1043,452,19375,65300
7750,-122.44,37.78,52,2747,736,1309,653,29430,341700
11545,-122.14,37.72,45,1397,253,555,248,29830,202700
371,-117.93,33.93,37,1128,273,931,234,28000,137500
16013,-117.31,33.97,28,3420,691,1502,656,34896,140300
14209,-121.15,38.69,52,240,44,6675,29,61359,225000
18403,-118.12,33.87,43,1633,355,837,350,30405,188000
8566,-122.07,37.63,35,1931,376,1175,337,37292,168100
11556,-122.08,37.71,35,2211,350,1004,365,54639,238600
12235,-122.46,37.78,52,2594,622,1421,593,30265,350000
4827,-122.49,38.31,27,3078,597,1411,586,32500,195500
10724,-119.24,36.33,9,3289,621,1866,631,31599,95000
20546,-117.82,33.78,25,4977,645,2061,646,65800,318500
16870,-121.78,37.23,18,1747,317,1055,285,58980,229100
5942,-117.32,34.49,7,4584,1051,2049,918,16232,93400
2408,-122.28,37.86,49,2932,668,1361,608,19798,147400
14481,-122.84,38.39,16,1688,292,793,280,44357,216900
8162,-118.4,34.23,37,1404,266,889,274,40049,190000
11222,-118.2,33.87,26,703,202,757,212,25250,155500
11771,-117.35,33.16,22,1331,305,580,193,39750,500001
6127,-119.78,36.33,16,1006,212,515,200,32386,112500
18426,-117.95,34.05,31,2349,539,2028,521,34940,154500
17029,-122.02,37.6,32,1295,280,1156,300,35000,154300
15098,-121.37,38.62,27,1743,380,697,368,16678,166100
8713,-117.96,33.81,34,1416,277,980,284,47772,182500
8425,-117.77,33.69,15,500,113,261,116,50631,154000
8905,-122.08,37.62,27,1826,309,1016,313,56400,206500
20173,-122.49,37.69,35,2576,443,1273,433,47391,272800
9884,-118.33,33.79,29,4389,873,2069,901,41071,365600
13727,-122.24,40.19,29,1912,336,859,325,37000,70500
6188,-121.28,38.64,19,3574,669,1373,643,36298,242100
15778,-122.14,37.73,43,2264,390,931,368,38125,235100
20319,-119.54,36.51,36,49,7,28,2,46250,162500
17680,-117.67,33.51,19,1258,246,545,227,29762,184400
289,-118.25,33.93,42,657,147,526,132,25000,110200
4377,-119.88,34.43,16,1734,365,962,391,44776,282500
9474,-122.4,37.8,52,1860,575,679,448,47750,500001
13341,-120.25,37.04,21,1724,317,1006,290,32868,91700
1021,-121.27,38.87,16,2094,358,1092,357,44769,191400
15276,-118.56,34.19,34,1237,242,671,221,39615,183600
2851,-121.89,37.99,4,2171,597,928,461,41016,170500
15226,-118.0,33.82,18,2947,559,1820,551,45294,224800
6043,-118.31,34.05,35,2007,571,1513,554,21162,229200
12998,-121.93,37.22,21,4872,594,1811,560,93834,500001
802,-118.03,34.16,36,1401,218,667,225,71615,484700
2652,-122.3,37.51,35,2789,445,1156,404,54322,391000
14995,-118.27,34.22,34,8206,1186,3141,1150,72812,462200
1728,-119.27,35.5,34,1367,329,796,319,28269,61100
710,-121.26,38.13,38,1419,411,1226,397,22188,68800
3196,-122.05,37.36,29,1733,255,679,278,75337,406800
10296,-122.34,40.63,10,2183,369,1061,325,36853,151600
11966,-118.45,34.25,36,1453,270,808,275,43839,204600
5317,-116.22,33.72,28,826,258,979,245,17172,58800
16122,-120.27,37.12,42,1142,236,597,210,17279,52300
4281,-118.07,34.17,36,2415,394,1215,413,55418,326100
7564,-118.31,33.96,47,1586,322,1077,339,44861,140400
17030,-122.04,36.96,32,1438,306,802,293,41964,202000
2215,-118.38,34.14,40,1965,354,666,357,60876,483800
10965,-118.44,34.15,38,1387,337,713,343,29352,304500
11717,-117.95,33.82,35,1068,190,514,174,40735,208700
11737,-122.13,39.0,23,3832,774,2435,747,22754,59200
9478,-115.55,32.98,24,2565,530,1447,473,32593,80800
2322,-122.03,36.96,28,1607,421,926,385,24250,216100
19517,-117.82,33.81,30,2260,345,1182,341,60705,236700
15164,-122.0,37.0,16,32,4,36,5,26250,137500
742,-122.1,39.47,43,1320,215,512,197,24916,77100
6508,-119.18,36.4,39,1730,310,899,309,26648,129200
16377,-123.84,39.83,19,1461,340,515,227,15278,145800
8193,-118.27,34.05,26,1164,674,1685,541,15727,225000
6171,-121.3,38.67,20,1234,208,649,211,48522,143000
14856,-118.12,33.95,35,1604,280,802,280,57520,291000
14053,-118.12,34.04,35,1064,203,608,201,40938,246900
3851,-117.89,33.71,23,1422,260,1092,263,47422,202400
17155,-118.21,33.93,39,354,73,184,58,27679,108900
6842,-120.19,38.42,11,1568,369,82,33,31250,77500
19476,-117.96,34.71,32,3511,646,1733,510,34600,123900
11878,-118.34,34.09,52,1731,502,849,466,32946,321600
19785,-118.47,34.26,35,1898,344,1123,347,55792,218400
1846,-118.04,33.72,15,1836,490,942,477,40237,182500
2411,-117.2,33.72,16,5373,1079,1573,933,19912,98600
10771,-122.13,37.46,37,1576,334,1385,323,25294,159400
17492,-120.46,37.31,26,3170,572,1524,565,34800,95300
8975,-117.14,33.94,5,4873,639,1947,568,63223,223200
3383,-119.73,36.8,24,1316,249,781,260,37578,69200
14712,-118.34,34.13,45,2375,417,751,410,66739,500001
2756,-117.85,33.81,32,1766,322,876,330,40416,234500
18203,-118.99,35.39,52,2805,573,1325,522,25083,70100
6550,-117.89,33.73,33,1308,375,2175,347,30823,177400
2680,-123.21,39.14,15,2235,545,1376,516,19032,100000
7846,-118.43,34.01,27,3133,1021,2242,1002,26970,412500
16908,-118.0,33.88,18,2628,720,2276,649,27350,170800
13353,-120.41,37.16,21,1684,341,1052,312,20809,95800
2448,-117.26,33.37,7,2221,548,1440,501,22368,154600
12492,-119.72,34.77,35,2469,553,1168,427,24583,62100
10489,-118.28,34.07,14,1924,926,2226,792,22552,265900
602,-118.11,33.86,33,2389,410,1229,393,53888,234900
18021,-121.9,36.6,39,1629,423,804,386,24663,236500
16963,-118.63,34.22,18,1376,225,670,205,65146,277600
9849,-122.59,38.44,14,1665,390,505,348,31830,201200
16326,-118.19,34.02,44,2702,770,3260,721,23575,144800
1298,-118.22,33.92,43,1195,256,1251,262,34539,125000
1222,-118.2,34.21,42,1493,237,665,224,67571,443900
8454,-121.88,36.6,30,1671,469,760,375,25164,178100
16873,-118.28,33.91,41,620,133,642,162,26546,159600
11734,-121.8,37.69,17,3956,639,2222,662,54324,215500
6246,-119.76,36.83,22,2803,438,1234,457,45179,99600
19122,-120.97,37.68,16,2493,535,1370,504,33368,121200
3494,-117.8,33.74,30,3569,551,1540,537,52998,247200
10049,-117.1,32.68,47,1044,274,1003,280,17802,97800
533,-120.44,34.68,6,2187,277,697,273,62685,307400
10698,-118.46,34.04,25,2142,718,1390,699,30069,325000
15867,-120.86,37.4,17,3511,636,1904,617,31111,113900
17325,-121.65,39.53,23,1387,325,640,289,14833,65200
5001,-117.19,32.77,9,634,152,248,133,38571,143800
17234,-117.89,33.74,34,1759,353,2083,330,32292,160600
224,-117.96,33.8,30,729,131,488,139,47667,195200
19333,-118.2,34.05,42,1703,586,2490,581,20200,147200
9099,-118.37,34.23,32,1444,317,1177,311,36000,164600
9081,-118.4,34.06,52,1871,326,646,284,82960,500001
19166,-121.0,37.63,49,2051,500,1525,467,15900,80900
11581,-117.67,33.49,15,2782,579,983,525,21934,183300
13247,-118.04,34.17,52,1885,401,764,373,40385,265700
16541,-118.37,34.24,40,1283,246,594,236,41121,229200
2458,-122.08,37.63,31,767,171,548,185,37614,176000
14337,-118.14,33.93,32,2065,438,1075,442,44279,226400
19342,-121.59,37.01,16,6637,1171,3575,1162,43227,251500
5430,-118.31,34.02,23,1703,397,1333,361,13187,127100
1465,-117.45,34.01,26,3042,598,1720,551,27599,95200
11596,-121.44,39.5,26,1652,325,790,292,30446,90800
7586,-121.55,40.48,14,2413,524,805,329,27857,77400
12245,-117.71,33.54,7,4907,577,1883,556,104415,453800
16294,-117.9,33.65,24,4496,877,1928,855,46807,245500
15504,-118.15,34.69,32,1300,234,712,249,32500,107500
16233,-122.27,37.32,37,2607,534,1346,507,53951,277700
9494,-117.14,32.8,35,1267,212,710,204,25368,169600
16036,-119.0,35.36,35,1021,280,1258,239,17375,48600
5630,-117.21,33.14,12,4839,954,1708,952,28586,163300
8552,-120.4,37.3,28,1401,292,967,257,15916,89400
16491,-121.91,37.44,24,1212,251,799,242,50808,212500
5078,-122.43,37.79,24,2459,1001,1362,957,26782,450000
3866,-118.3,34.02,34,3184,772,2474,705,16310,137500
301,-122.82,38.55,8,6190,1088,2967,1000,38616,195100
16851,-118.02,33.95,36,1632,295,797,283,42291,179500
17322,-121.84,37.38,34,762,182,611,193,35625,201800
7479,-120.96,40.28,19,683,139,302,111,25000,64100
4012,-117.0,32.8,29,2045,398,912,368,30189,144100
8622,-122.26,38.31,33,4518,704,1776,669,52444,281100
20291,-118.52,34.21,34,1663,299,762,282,51265,211000
7051,-121.94,37.95,18,2541,355,986,346,71978,288000
12384,-121.2,39.2,16,1039,182,554,184,29688,128300
3415,-122.91,38.46,18,2021,353,912,329,45000,251900
11914,-117.94,33.85,37,588,121,436,104,42750,186200
9946,-118.04,33.99,36,3531,754,1613,697,32359,198600
3990,-119.01,35.37,35,120,35,477,41,19125,47500
4634,-118.32,34.11,42,2462,543,857,482,40833,434400
17665,-122.41,37.74,43,1663,330,935,335,41552,240900
6588,-117.93,33.85,36,2147,416,1011,392,32188,196900
14876,-121.86,39.75,18,1651,309,856,293,35046,118300
10910,-118.23,33.96,44,3186,876,3913,842,30143,148200
3352,-117.08,32.93,5,14944,2490,6600,2407,60857,308300
8050,-121.82,36.61,24,2437,438,1430,444,38015,169100
17420,-117.88,33.84,31,3301,712,1532,682,37303,223800
9564,-118.36,34.05,45,1879,395,946,409,33333,254700
12286,-117.25,32.77,32,2021,524,973,485,31800,362500
9809,-121.78,37.67,26,2211,344,1024,321,52649,199800
8356,-121.27,38.74,19,3869,887,2086,685,26065,154900
15656,-117.17,33.83,7,77,12,64,15,46000,187500
7633,-122.12,37.39,34,3561,497,1336,501,89172,500001
20410,-122.27,37.88,37,2619,682,1152,616,25200,277800
13789,-117.33,33.87,14,2300,335,1001,311,51045,161300
19730,-121.59,39.14,41,1492,350,804,353,16840,71300
1909,-118.48,34.02,22,1249,483,1106,481,25261,375000
7085,-118.17,33.88,29,815,206,590,183,30052,166700
4248,-118.33,34.02,11,1249,313,625,336,8702,170500
2822,-117.85,34.09,16,4556,639,2066,651,64667,263900
3781,-122.41,37.76,52,351,81,308,75,26667,325000
15155,-122.04,37.34,19,3694,1036,2496,986,36991,271500
6807,-122.9,38.28,52,1275,218,627,185,23482,163500
8157,-119.01,35.37,33,821,181,579,172,12468,46700
4476,-117.14,32.71,34,1694,455,1467,425,21164,139400
13325,-122.27,37.82,52,1630,456,1162,400,12475,104200
14518,-118.37,33.82,32,2815,607,1338,609,45687,381200
15273,-117.97,33.81,30,2406,462,1753,456,44850,180600
8214,-119.02,35.42,40,1089,226,520,218,22727,67200
578,-117.93,33.87,45,1006,230,1237,237,33472,168000
15507,-118.26,34.06,40,637,273,1150,263,18625,131300
7408,-122.79,38.48,7,6837,1417,3468,1405,31662,191000
459,-117.78,34.06,25,1712,491,1807,478,22258,114800
8374,-117.08,33.23,14,3337,571,1385,512,41500,272200
15259,-118.4,34.06,52,2501,362,748,349,66343,500001
17650,-118.3,34.04,37,1470,399,1579,390,20059,150000
20246,-121.7,36.77,21,2294,478,1306,430,30347,227200
2419,-117.66,33.6,24,1684,232,781,230,68667,279600
16140,-118.37,34.21,33,2034,470,1990,423,37455,159600
1674,-117.93,33.8,29,1672,267,891,281,48611,231900
13040,-120.46,39.83,18,3406,673,1567,617,22717,75900
7209,-118.4,33.78,24,4787,562,1653,548,129758,500001
13284,-118.37,34.07,52,2195,435,884,432,52400,486400
5721,-118.03,34.14,31,4353,1117,2338,1037,30727,242600
5069,-117.04,32.68,13,2132,425,1345,432,40000,89300
10017,-122.47,37.61,34,4551,837,2208,834,54364,279300
18869,-121.76,38.68,38,674,178,701,189,13942,69400
16690,-121.45,38.56,52,3170,476,1027,457,46300,233800
8677,-118.6,34.15,28,4570,744,1693,695,61400,361900
8322,-122.59,38.01,35,8814,1307,3450,1258,61724,414300
1927,-119.98,38.92,27,2682,606,1010,399,31500,86900
10759,-118.15,33.93,30,3096,628,1676,587,46583,207300
13656,-118.45,34.26,35,1724,311,992,315,48359,195600
8517,-123.8,39.44,52,1533,336,754,340,19213,95000
5119,-118.42,34.08,46,1399,148,410,152,150001,500001
12542,-117.22,34.54,8,12526,2495,6133,2324,29072,119200
5822,-118.46,34.18,33,1791,386,844,397,45081,251400
12555,-122.29,37.8,52,1027,244,492,147,26094,81300
15995,-118.21,33.89,42,1254,225,929,235,43646,116200
6872,-122.15,37.35,23,3814,485,1344,464,129792,500001
6441,-118.85,34.04,21,3837,578,1509,509,84476,500001
15188,-118.2,33.96,43,1233,306,1190,282,28371,161300
15168,-119.57,36.7,7,1761,309,974,308,37261,83900
18381,-118.25,33.93,38,180,43,246,56,28500,90000
19087,-117.03,32.73,34,2061,391,1169,400,35096,142000
5974,-117.03,32.61,22,1028,148,523,152,60086,166900
434,-122.42,37.8,52,2797,685,1156,651,43472,500001
18121,-118.33,33.84,36,1364,251,668,245,53131,314100
19971,-121.82,37.26,10,3030,574,1623,589,51356,218700
10647,-117.91,33.76,20,4413,1189,4818,1063,28594,215100
443,-122.03,36.96,32,2182,406,1122,370,35200,284200
17893,-117.95,33.86,35,2478,431,1333,427,52099,191400
4532,-123.76,41.03,24,2386,565,1058,414,20644,79800
14083,-122.29,37.54,39,1459,285,761,291,50081,298100
20608,-122.41,37.8,52,1999,642,1846,620,19145,225000
1567,-121.06,37.67,31,906,146,383,129,34167,196900
18616,-122.17,37.74,46,1026,226,749,225,30298,107600
9672,-114.57,33.57,20,1454,326,624,262,19250,65500
13647,-121.99,36.98,19,5613,1321,3018,1268,31913,215600
10250,-119.32,37.06,15,3111,651,276,107,51314,179200
3369,-121.9,37.28,34,4613,749,2050,725,53922,302900
6977,-121.64,39.22,37,1189,248,627,219,38611,100000
16517,-116.95,33.75,23,4676,1096,2770,1057,17847,109500
19447,-117.05,32.68,35,3414,580,1761,522,39922,129800
9417,-121.17,37.97,28,1374,248,769,229,36389,130400
2135,-117.57,34.07,4,2152,580,1083,441,31458,118800
16776,-122.42,37.8,52,1777,486,932,427,33643,420000
6224,-118.25,33.97,36,1026,294,1316,268,17708,102600
170,-122.46,37.76,28,1072,165,363,168,61636,367700
19434,-116.92,32.76,7,1659,237,862,242,52741,249400
12919,-118.23,34.1,41,1353,379,1536,416,21687,157000
11552,-122.36,37.96,31,1157,276,956,232,15347,80400
11457,-115.49,32.67,29,1523,440,1302,393,11311,84700
7449,-122.08,37.71,38,1663,295,781,301,50519,227000
4485,-118.03,34.1,31,2647,539,1473,520,39400,223900
10893,-118.06,34.1,38,3229,636,1599,609,38646,257100
13905,-117.87,33.87,15,1898,476,1766,455,24929,158500
17700,-118.38,33.81,33,2349,407,954,373,64955,483600
11693,-118.19,33.78,24,225,72,439,71,28533,137500
17493,-117.12,34.06,38,281,55,151,52,13906,120800
932,-118.3,34.19,51,1502,243,586,231,43750,332400
116,-118.08,34.14,52,1282,189,431,187,61159,470800
1353,-118.39,34.23,18,3405,831,3001,795,30083,181900
14031,-118.39,34.06,39,3299,831,1649,759,33295,500001
3392,-121.71,36.9,16,1680,285,1103,275,46125,253800
9521,-117.56,33.88,36,838,210,722,180,24861,96200
8207,-121.87,37.41,24,3308,548,1891,544,56683,248700
14802,-117.93,33.71,10,2775,717,1581,633,41365,158800
1583,-122.0,36.93,51,1616,374,608,302,31932,400000
11217,-118.17,34.67,5,8352,1555,3723,1389,45659,140300
13964,-118.36,33.84,22,11016,3170,6664,2838,37030,361300
2081,-122.4,38.34,33,1408,273,520,212,35781,242500
8428,-117.75,34.06,44,477,135,502,117,20156,112500
3057,-117.22,32.82,35,756,135,423,136,35234,183900
14382,-118.36,33.85,34,1086,197,509,158,61133,349300
3418,-118.12,33.83,45,1734,331,797,293,48917,222800
7981,-118.09,33.96,20,1911,472,1407,465,27647,163000
5409,-118.14,34.17,52,2687,600,1716,544,27201,205700
9507,-119.0,34.19,5,3634,718,1317,743,42916,227900
5339,-114.6,34.83,46,1497,309,787,271,21908,48100
8950,-117.27,34.5,7,2045,342,878,292,60296,194100
10638,-117.96,33.82,32,2726,556,1513,531,37917,197400
11236,-117.82,33.68,3,7105,1459,3068,1241,61395,358000
8054,-122.31,37.92,38,1250,236,631,279,37240,220100
3757,-119.04,35.95,25,1009,246,994,222,18462,55800
19825,-118.45,34.27,35,1579,300,1012,265,51296,195900
13953,-120.43,34.96,24,1799,470,1416,408,20673,136900
11894,-118.02,33.92,34,2169,418,1169,406,32222,218700
11656,-120.95,37.62,11,4981,814,1934,686,37041,174800
18552,-117.71,33.47,17,2681,454,830,410,55507,345700
95,-117.19,32.76,52,1294,175,434,180,57914,500001
7704,-117.49,33.99,21,2050,392,1153,336,48400,116400
12514,-122.24,37.79,52,674,180,647,168,33750,116100
11559,-117.44,34.45,6,6068,1137,3094,947,35167,130900
5659,-116.86,33.02,17,401,68,251,69,46518,170200
1945,-122.4,37.71,47,1649,328,1183,356,33625,223700
9271,-121.33,38.66,15,4371,908,1842,818,27797,105500
4018,-121.38,38.59,38,1839,287,685,276,45313,189400
19914,-118.96,34.19,16,1807,346,587,296,19811,162500
11369,-121.96,37.0,20,3847,727,1725,737,33447,305200
9980,-118.22,33.97,47,1147,297,1097,307,26384,162900
3763,-119.92,38.91,15,3831,625,984,328,50718,162500
16737,-118.19,33.9,36,2326,543,2073,494,19952,112900
20435,-118.4,33.97,35,913,161,451,172,56169,411200
1261,-117.09,32.99,16,2175,327,1037,326,51909,201400
12611,-120.87,37.6,32,4579,914,2742,856,26619,86200
14728,-118.58,34.15,21,3856,547,1422,535,84196,450700
13565,-122.08,37.99,19,4657,739,1914,732,50509,199900
435,-122.14,37.43,52,1944,308,696,293,82664,500001
12427,-119.78,36.78,31,2164,456,959,463,23293,73400
19390,-121.84,39.73,52,677,152,379,154,16797,94800
9365,-121.99,37.98,23,2293,411,969,399,44536,184000
3672,-117.69,33.47,19,2595,621,1728,571,36680,243800
16452,-121.87,37.39,16,1334,389,1103,415,37153,229800
930,-117.31,33.25,13,3075,630,1843,674,28558,97100
10226,-117.15,33.02,4,15029,2279,5613,1696,72731,450400
8475,-117.85,33.61,14,4340,741,1505,670,75674,500001
4001,-121.61,39.77,25,1612,313,837,303,29630,89500
4365,-121.54,39.08,26,2276,460,1455,474,24695,58000
138,-117.21,32.8,19,786,282,525,229,17273,137500
18743,-118.24,33.9,40,1308,272,901,257,28269,98000
10150,-121.87,36.61,21,1616,400,688,384,42109,278800
10368,-118.43,34.3,37,1394,313,1111,327,36023,161800
